0.112506,9.851450,0.791082,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.497513,8.814628,0.122601,0.235304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.171626,6.710595,0.681300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.597592,5.447041,0.379770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.194446,8.858231,1.276383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.541171,6.372540,0.680926,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.968228,7.375115,0.834101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8.069514,25.244185,1.126326,0.650706,0.102512,0.101852,0.000000,0.000000,0.000000,0.000000
1.194760,5.640823,2.321133,0.126293,0.185836,0.123023,0.077533,0.000000,0.000000,0.000000
9.167307,3.046329,1.033216,0.694878,0.733665,0.106760,0.151731,0.000000,0.000000,0.000000
17.121115,11.148839,1.824246,0.496748,0.073490,0.059495,0.061068,0.000000,0.000000,0.000000
21.686482,5.843200,0.766650,0.292149,0.075813,0.041582,0.000000,0.000000,0.000000,0.000000
1.554904,3.578186,0.117601,0.143005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23.978158,77.560006,1.961909,1.340691,0.305670,0.390546,0.049186,0.041738,0.000000,0.000000
22.659228,68.871258,2.399223,0.897074,0.626858,0.187693,0.093725,0.034440,0.000000,0.000000
15.288939,46.588274,2.212402,0.699626,0.553135,0.129417,0.059575,0.000000,0.000000,0.000000
62.077230,37.130768,3.447486,1.550350,0.210279,0.113259,0.054164,0.000000,0.000000,0.000000
39.960683,35.733772,2.704480,1.431498,0.361634,0.122355,0.094772,0.000000,0.000000,0.000000
10.089430,37.233165,1.528384,0.675223,0.147934,0.089483,0.033863,0.000000,0.000000,0.000000
35.459370,62.646166,2.448836,1.701326,0.311045,0.346953,0.036751,0.000000,0.000000,0.000000
21.969140,54.607441,20.000664,1.380716,0.579590,0.268374,0.115420,0.000000,0.000000,0.000000
14.917435,24.290347,17.466439,0.536778,0.586789,0.212152,0.147878,0.000000,0.000000,0.000000
63.887470,31.316694,2.018524,1.060917,0.184981,0.060570,0.038066,0.000000,0.000000,0.000000
56.051570,51.530342,2.514929,1.020488,0.252160,0.080904,0.040769,0.000000,0.000000,0.000000
33.517303,3.212813,1.266014,0.502833,0.118046,0.066599,0.033221,0.000000,0.000000,0.000000
10.613864,1.207290,0.518383,0.141514,0.035608,0.035458,0.045651,0.000000,0.000000,0.000000
37.524014,22.027277,0.977404,1.294882,0.463950,0.706477,0.427719,0.478297,0.058762,0.100463
36.405482,7.372707,0.281962,0.000000,0.000000,0.039145,0.091759,0.000000,0.000000,0.000000
34.563678,0.487322,0.377180,0.121092,0.534170,0.366204,0.157880,0.044845,0.000000,0.000000
64.061332,3.470277,1.024090,1.964379,0.250508,0.839912,0.746171,0.126020,0.000000,0.000000
37.173615,4.693186,1.081978,0.000000,0.000000,0.033903,0.089398,0.172105,0.000000,0.000000
4.602956,0.628740,0.178701,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23.375241,18.405388,0.748346,0.780091,0.229032,0.373913,0.221335,0.215834,0.000000,0.000000
52.467998,5.189309,0.358705,0.000000,0.000000,0.000000,0.077173,0.000000,0.000000,0.000000
30.792888,1.079269,0.626067,0.068046,0.233336,0.428811,0.266107,0.070321,0.034989,0.036208
69.005767,5.608960,1.622998,0.135160,0.207317,0.564441,0.458231,0.078915,0.000000,0.034610
32.633699,1.971096,0.368672,1.829969,0.480700,0.513848,0.241028,0.173810,0.000000,0.000000
8.781115,0.767226,0.383318,0.073622,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59.128821,2.861556,1.011154,0.220618,1.281480,0.731772,0.820461,0.492517,0.070726,0.079050
62.007048,9.918260,6.765950,1.010769,0.297899,1.009012,1.067720,0.130516,0.000000,0.000000
24.844487,18.053282,2.646023,1.331108,0.785744,0.151486,0.757423,0.000000,0.000000,0.000000
103.703470,15.653046,4.279220,1.673854,2.661884,0.987751,0.749991,0.205059,0.000000,0.000000
28.860109,50.148008,9.977709,0.905470,0.153448,1.600115,1.068621,0.267227,0.000000,0.000000
33.714880,48.130689,1.907456,0.976758,0.497217,0.842667,0.989134,0.083296,0.051187,0.000000
44.899590,23.925587,101.180907,0.453539,0.999356,1.152790,4.402923,2.528427,1.896447,1.036486
59.792506,16.904895,1.984710,0.811971,0.440546,0.634243,0.402327,0.064162,0.038203,0.090396
42.404827,3.310938,1.046163,1.262411,1.900107,0.447350,0.341684,0.080616,0.000000,0.000000
82.919307,12.040527,4.192036,1.322735,0.315429,1.224902,0.597215,0.057425,0.056752,0.158715
45.406381,15.608499,2.660530,1.807876,0.660239,2.631208,1.527186,0.332164,0.000000,0.000000
47.841778,3.133318,0.984384,0.150822,0.062533,0.211422,0.236397,0.091429,0.000000,0.000000
139.904469,9.227458,1.502439,5.439185,1.209746,1.459959,0.820452,0.350593,0.156397,0.130838
71.955704,81.530921,7.800758,7.027745,4.155146,7.361219,4.106883,0.792127,0.061164,0.080708
165.344376,15.833430,2.396698,1.543414,8.039089,1.473084,1.631553,0.421154,0.208222,0.161042
333.112813,34.381052,6.616381,6.463844,1.131053,1.572658,1.458509,0.814708,0.180985,0.079200
220.467095,67.758763,8.062565,7.997224,2.663717,4.629317,3.583128,1.227554,0.338692,0.324979
190.522237,26.881774,3.249770,7.172851,5.759883,2.705413,6.091922,4.374493,1.135929,2.106089
209.379039,44.520232,4.552728,0.476998,0.498592,0.882019,0.776391,0.245159,0.224135,0.083565
131.270060,57.526919,8.904241,3.116265,1.263856,2.534128,6.062946,2.288388,1.138827,1.175767
100.767619,38.430860,7.257502,3.764147,2.204023,0.955255,0.883051,0.192977,0.244090,0.321268
217.750812,6.942911,2.735126,2.516719,7.493908,1.535469,2.444264,0.331067,0.171961,0.087744
278.694493,63.110196,25.428465,4.111097,1.566841,2.393469,1.015509,0.386396,0.176331,0.163480
332.150643,51.662670,10.259967,2.592387,1.277539,3.412472,1.793039,0.513449,0.249662,0.137790
278.784189,11.284966,3.778599,4.900574,2.227717,1.515181,1.714692,0.431959,0.295095,0.292259
307.268288,6.575747,2.617630,5.677418,2.159689,0.706536,0.659616,0.248757,0.121415,0.098498
236.150646,9.241247,4.783731,2.864281,2.439835,0.807590,0.917496,0.443015,0.252721,0.168042
229.963930,51.394308,20.936741,4.765478,7.029323,5.982833,6.228502,0.316585,0.100446,0.084563
